"*>","85.28.240.0","20","200.219.145.23",NA,NA,0,"53242 12956 6453 20485 49301 34974","i"
"*>","85.29.0.0","18","200.219.145.23",NA,NA,0,"53242 12956 3356 9121 34984","i"
"*","85.29.0.0","18","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9121 34984","i"
"*>","85.29.0.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 34984","?"
"*>","93.181.216.0","21","200.219.145.23",NA,NA,0,"53242 12956 6939 12389 44237 13118","i"
"*>","93.181.224.0","20","200.219.145.23",NA,NA,0,"53242 12956 6939 12389 44237 13118","i"
"*","93.181.224.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 12389 44237 13118","?"
"*>","93.181.240.0","20","200.219.145.23",NA,NA,0,"53242 12956 6939 12389 13118","i"
"*","93.181.240.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 12389 13118","?"
"*>","93.182.0.0","18","200.219.145.23",NA,NA,0,"53242 12956 1299 41802","i"
"*","93.182.0.0","18","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9002 41802","i"
"*>","93.182.64.0","18","200.219.145.23",NA,NA,0,"53242 12956 1299 9121 29179","i"
"*","93.182.64.0","18","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9121 29179","i"
"*>","93.182.64.0","20","200.219.145.23",NA,NA,0,"53242 12956 1299 9121 47883","i"
"*","105.235.160.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 36937 37525","i"
"*>","105.235.160.0","21","200.219.145.23",NA,NA,0,"53242 12956 1273 36994 37525","i"
"*","105.235.160.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 36994 37525","i"
"*>","105.235.168.0","21","200.219.145.23",NA,NA,0,"53242 12956 6453 36937 37525","i"
"*","105.235.168.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 36937 37525","i"
"*>","105.235.176.0","20","200.219.145.23",NA,NA,0,"53242 12956 5511 29571","?"
"*","105.235.176.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 5511 29571","?"
"*>","105.235.192.0","21","200.219.145.23",NA,NA,0,"53242 12956 6453 37282 37269","i"
"*","105.235.192.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 37282 37269","i"
"*>","105.235.200.0","21","200.219.145.23",NA,NA,0,"53242 12956 6453 37282 37269","i"
"*","105.235.200.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 37282 37269","i"
"*>","105.235.208.0","24","200.219.145.23",NA,NA,0,"53242 12956 6762 60725 37406","i"
"*","105.235.208.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 60725 37406","i"
"*>","117.198.224.0","20","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 9829","i"
"*","117.198.224.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 9829","i"
"*","117.198.240.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 9829","i"
"*>","117.198.240.0","20","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 9829","i"
"*","117.199.0.0","18","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 9829","i"
"*>","117.199.0.0","18","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 9829","i"
"*>","117.199.0.0","20","200.219.145.23",NA,NA,0,"53242 12956 6453 9829","i"
"*","117.199.0.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 9829","i"
"*>","117.199.16.0","20","200.219.145.23",NA,NA,0,"53242 12956 6453 9829","i"
"*","117.199.16.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 9829","i"
"*>","117.199.32.0","20","200.219.145.23",NA,NA,0,"53242 12956 6453 9829","i"
"*>","130.255.22.0","23","200.219.145.23",NA,NA,0,"53242 12956 3320 12684","i"
"*","130.255.22.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 42652 12684","i"
"*>","130.255.24.0","24","200.219.145.23",NA,NA,0,"53242 12956 3320 12684","i"
"*","130.255.24.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 42652 12684","i"
"*>","130.255.27.0","24","200.219.145.23",NA,NA,0,"53242 12956 3257 29286","i"
"*","130.255.27.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3257 29286","i"
"*>","130.255.28.0","22","200.219.145.23",NA,NA,0,"53242 12956 3320 12684","i"
"*","130.255.28.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 42652 12684","i"
"*>","130.255.32.0","19","200.219.145.23",NA,NA,0,"53242 12956 3356 28917 39812","i"
"*","130.255.32.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 12389 39812","i"
"*>","130.255.64.0","21","200.219.145.23",NA,NA,0,"53242 12956 2914 12975 51737","i"
"*","130.255.64.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 12975 51737","i"
"*>","158.73.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 7018 4323 15029 19050","i"
"*","158.73.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323 15029 19050","i"
"*>","158.73.196.0","24","200.219.145.23",NA,NA,0,"53242 12956 7018 4323 15029 19050","?"
"*","158.73.196.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323 15029 19050","i"
"*>","176.12.110.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 50300","i"
"*>","176.12.112.0","20","200.219.145.23",NA,NA,0,"53242 7738 5580 39392 57279","i"
"*","176.12.112.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 39392 57279","i"
"*>","176.12.128.0","17","200.219.145.23",NA,NA,0,"53242 12956 6453 1680","i"
"*","176.12.128.0","17","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 1680","i"
"*","180.149.196.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7473 7474 38809","i"
"*>","180.149.199.0","24","200.219.145.23",NA,NA,0,"53242 12956 6939 7545 2764","i"
"*","180.149.199.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 7545 2764","?"
"*>","180.149.200.0","24","200.219.145.23",NA,NA,0,"53242 12956 6939 10026 18211","i"
"*","180.149.200.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 18211","i"
"*>","186.190.194.0","23","200.219.145.23",NA,NA,0,"53242 12956 6762 7303 52303","i"
"*","186.190.194.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 7303 52303","i"
"*","186.190.196.0","23","200.219.145.23",NA,NA,0,"53242 12956 3549 52303","i"
"*>","186.190.196.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 52303","i"
"*>","190.102.199.0","24","200.219.145.23",NA,NA,0,"53242 7738 13489 27831","i"
"*","190.102.199.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 13489 27831","i"
"*>","190.102.200.0","22","200.219.145.23",NA,NA,0,"53242 7738 13489 27831","i"
"*","190.102.200.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 13489 27831","i"
"*>","190.102.204.0","23","200.219.145.23",NA,NA,0,"53242 7738 13489 27831","i"
"*>","193.46.100.0","22","200.219.145.23",NA,NA,0,"53242 12956 174 1764 28889","i"
"*","193.46.100.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3257 1764 28889","i"
"*>","193.46.101.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 1764 28889","i"
"*","193.46.101.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 1764 28889","i"
"*>","193.46.102.0","23","200.219.145.23",NA,NA,0,"53242 12956 174 1764 28889","i"
"*","193.46.102.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 1764 28889","i"
"*>","198.41.192.0","19","200.219.145.23",NA,NA,0,"53242 7738 13335","i"
"*","198.41.192.0","19","200.219.145.45",NA,NA,0,"28135 18881 13335","i"
"*>","198.41.192.0","21","200.219.145.23",NA,NA,0,"53242 7738 13335","i"
"*","198.41.192.0","21","200.219.145.45",NA,NA,0,"28135 18881 13335","i"
"*>","198.41.200.0","22","200.219.145.23",NA,NA,0,"53242 7738 13335","i"
"*>","200.192.208.0","22","200.219.145.45",NA,NA,0,"28135 18881 11835","i"
"*>","200.192.208.0","23","200.219.145.45",NA,NA,0,"28135 18881 11835","i"
"*>","200.192.208.0","24","200.219.145.45",NA,NA,0,"28135 18881 11835","i"
"*>","200.192.209.0","24","200.219.145.45",NA,NA,0,"28135 18881 11835","i"
"*>","200.192.210.0","23","200.219.145.45",NA,NA,0,"28135 18881 11835","i"
"*>","203.91.200.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 23664","i"
"*","203.91.204.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 23664","i"
"*>","203.91.204.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 23664","i"
"*","203.91.208.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 23664","i"
"*>","203.91.208.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 23664","i"
"*>","203.91.210.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 23664","i"
"*","203.91.210.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 23664","i"
"*>","203.91.211.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 23664","i"
"*","203.91.211.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 23664","i"
"*>","203.91.212.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 23664","i"
"*>","207.119.224.0","22","200.219.145.23",NA,NA,0,"53242 12956 209 22561","i"
"*","207.119.224.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561","i"
"*>","207.119.228.0","22","200.219.145.23",NA,NA,0,"53242 12956 209 22561","i"
"*","207.119.228.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561","i"
"*","207.119.232.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561","i"
"*>","207.119.232.0","22","200.219.145.23",NA,NA,0,"53242 12956 209 22561","i"
"*>","207.119.236.0","22","200.219.145.23",NA,NA,0,"53242 12956 209 22561","i"
"*","207.119.236.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561","i"
"*>","207.120.0.0","14","200.219.145.23",NA,NA,0,"53242 12956 3356","i"
"*","207.120.0.0","14","200.219.145.45",NA,NA,0,"28135 18881 12956 3356","i"
"*>","207.120.28.0","22","200.219.145.23",NA,NA,0,"53242 12956 174 10355","i"
"*","207.120.28.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 22384 10355","i"
"*>","207.120.198.0","23","200.219.145.23",NA,NA,0,"53242 12956 174 10355","i"
"*","207.120.198.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 10355","i"
"*>","207.120.200.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 10355","i"
"*","207.120.200.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 10355","i"
"*>","207.120.254.0","24","200.219.145.23",NA,NA,0,"53242 12956 7018 22538","i"
"*","207.120.254.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7018 22538","i"
"*>","207.121.64.0","21","200.219.145.23",NA,NA,0,"53242 12956 1299 13536 11524","i"
"*","207.121.64.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 13536 11524","i"
"*>","207.121.72.0","22","200.219.145.23",NA,NA,0,"53242 12956 1299 13536 11524","i"
"*","207.121.72.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 13536 11524","i"
"*>","207.122.88.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 30394","i"
"*","207.122.88.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 15412 6517 30394","i"
"*>","207.122.127.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 22731","i"
"*","207.122.127.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 22731","i"
"*>","207.124.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 3561","i"
"*","207.124.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3561","i"
"*>","207.124.150.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 13539","i"
"*","207.124.150.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 13539","i"
"*>","207.125.0.0","17","200.219.145.23",NA,NA,0,"53242 12956 7018 4454","i"
"*","207.125.0.0","17","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 4454","i"
"*>","207.125.128.0","17","200.219.145.23",NA,NA,0,"53242 12956 7018 4454","i"
"*","207.125.128.0","17","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 4454","i"
"*>","207.126.0.0","19","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.0.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*>","207.126.1.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.1.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*","207.126.2.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.2.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.3.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.3.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*>","207.126.4.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.4.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*","207.126.5.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.5.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.6.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.6.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.7.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.7.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*>","207.126.8.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.8.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*","207.126.9.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.9.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.11.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.11.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.12.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.12.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.14.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.14.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.15.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.15.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.16.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.16.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*","207.126.17.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.17.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*>","207.126.18.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.18.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*","207.126.19.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.19.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*>","207.126.21.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.21.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*","207.126.22.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 6983 36514","i"
"*>","207.126.22.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6983 36514","i"
"*>","207.126.23.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.23.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*>","207.126.24.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.24.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*>","207.126.25.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.25.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*>","207.126.26.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.26.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*>","207.126.27.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.27.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*>","207.126.30.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.30.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*>","207.126.31.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 22561 2379 36514","i"
"*","207.126.31.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 209 22561 2379 36514","i"
"*","207.126.40.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 20115 46638","i"
"*>","207.126.40.0","21","200.219.145.23",NA,NA,0,"53242 12956 3356 20115 46638","i"
"*>","207.126.48.0","20","200.219.145.23",NA,NA,0,"53242 12956 6453 4323 30222","i"
"*","207.126.48.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323 30222","i"
"*>","207.126.64.0","19","200.219.145.23",NA,NA,0,"53242 12956 6939 25643","i"
"*","207.126.64.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 6939 25643","i"
"*>","207.126.96.0","19","200.219.145.23",NA,NA,0,"53242 12956 6461","i"
"*","207.126.96.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 6461","i"
"*>","207.126.97.0","24","200.219.145.23",NA,NA,0,"53242 12956 6461 40618","i"
"*","207.126.97.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 6461 40618","i"
"*>","207.126.106.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 32819","i"
"*","207.126.106.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 174 32819","i"
"*>","207.126.109.0","24","200.219.145.23",NA,NA,0,"53242 12956 6461 23342 23755","i"
"*","207.126.109.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3257 4436 23342 23755","i"
"*>","207.126.120.0","24","200.219.145.23",NA,NA,0,"53242 12956 6461 23474","?"
"*","207.126.120.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 6461 23474","i"
"*>","207.126.123.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 12179 22004","i"
"*","207.126.123.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 12179 22004","i"
"*>","207.126.125.0","24","200.219.145.23",NA,NA,0,"53242 12956 6461 30245","i"
"*","207.126.125.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3257 11074 30245","i"
"*>","207.126.128.0","22","200.219.145.23",NA,NA,0,"53242 12956 3356 19019","i"
"*","207.126.128.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 19019","i"
"*>","207.126.132.0","23","200.219.145.23",NA,NA,0,"53242 12956 3356 19019","i"
"*","207.126.132.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 19019","i"
"*>","207.126.132.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 19019","i"
"*","207.126.132.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 19019","i"
"*>","207.126.134.0","24","200.219.145.23",NA,NA,0,"53242 12956 2828 5056","i"
"*","207.126.134.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 2828 5056","i"
"*>","207.126.135.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 19019","i"
"*","207.126.135.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 19019","i"
"*","207.126.144.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.144.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.145.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.145.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.146.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.146.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.147.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.147.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.148.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.148.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.150.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.150.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.152.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.152.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.154.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.154.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.155.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.155.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.156.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.156.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.157.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.157.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*","207.126.158.0","24","200.219.145.23",NA,NA,0,"53242 7738 15169 26910","i"
"*>","207.126.158.0","24","200.219.145.45",NA,NA,0,"28135 18881 15169 26910","i"
"*>","207.126.160.0","21","200.219.145.23",NA,NA,0,"53242 12956 174 18978","i"
"*","207.126.160.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 3257 18978","i"
"*>","207.126.161.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 16626 46176","i"
"*","207.126.161.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 174 16626 46176","i"
"*>","207.126.162.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 16626 46176","i"
"*","207.126.162.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 174 16626 46176","i"
"*>","207.126.163.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 16626 46176","i"
"*","207.126.163.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 174 16626 46176","i"
"*>","207.126.168.0","21","200.219.145.23",NA,NA,0,"53242 12956 701 7046","i"
"*","207.126.168.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 701 7046","i"
"*>","207.126.178.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 8015 46814","i"
"*","207.126.178.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 8015 46814","i"
"*>","207.126.179.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 12042 46814","i"
"*","207.126.179.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 174 12042 46814","i"
"*>","207.126.184.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 12042 46814","i"
"*","207.126.184.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 174 12042 46814","i"
"*>","207.126.188.0","24","200.219.145.23",NA,NA,0,"53242 12956 209 46814","i"
"*","207.126.188.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 8015 46814","i"
"*>","207.126.189.0","24","200.219.145.23",NA,NA,0,"53242 12956 174 12042 46814","i"
"*","207.126.189.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 174 12042 46814","i"
"*>","207.126.195.0","24","200.219.145.23",NA,NA,0,"53242 12956 7018 2386","i"
"*","207.126.195.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7018 2386","i"
"*>","207.126.196.0","24","200.219.145.23",NA,NA,0,"53242 12956 7018 2386","i"
"*","207.126.196.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7018 2386","i"
"*>","207.126.197.0","24","200.219.145.23",NA,NA,0,"53242 12956 7018 2386","i"
"*","207.126.197.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7018 2386","i"
"*>","207.126.205.0","24","200.219.145.23",NA,NA,0,"53242 12956 7018 2386","i"
"*","207.126.205.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 7018 2386","i"
"*>","207.126.207.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356","i"
"*","207.126.207.0","24","200.219.145.45",NA,NA,0,"28135 18881 12956 3356","i"
"*>","207.126.208.0","20","200.219.145.23",NA,NA,0,"53242 12956 2914 22442 32626 32457","i"
"*","207.126.208.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 22442 32626 32457","i"
"*>","207.126.224.0","20","200.219.145.23",NA,NA,0,"53242 7738 10310 7233","i"
"*","207.126.224.0","20","200.219.145.45",NA,NA,0,"28135 18881 3549 10310 7233","i"
"*>","207.126.240.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323","i"
"*","207.126.240.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323","i"
"*>","207.126.241.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323","i"
"*","207.126.241.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323","i"
"*>","207.126.242.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323","i"
"*","207.126.242.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323","i"
"*>","207.126.243.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323","i"
"*","207.126.243.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323","i"
"*>","207.126.244.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323","i"
"*","207.126.244.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323","i"
"*>","207.126.245.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4323","i"
"*","207.126.245.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323","i"
"*>","207.126.248.0","22","200.219.145.23",NA,NA,0,"53242 12956 7018 7243","i"
"*","207.126.248.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4323 7243","i"
"*>","207.126.252.0","23","200.219.145.23",NA,NA,0,"53242 12956 7018 7243","i"
